,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
1063,2022-08-30,00:24:29,cc,True,0.075,136979,365,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.915065536756206,0.16707542171242276
1067,2022-08-30,00:24:29,cc,True,0.075,136979,366,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.914859329722576,0.1670754054038253
1071,2022-08-30,00:24:29,cc,True,0.075,136979,367,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.912451039475672,0.167075405190641
1075,2022-08-30,00:24:29,cc,True,0.075,136979,368,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9114370769977076,0.16705018325176366
1079,2022-08-30,00:24:29,cc,True,0.075,136979,369,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9108654125207474,0.16703738579937513
1083,2022-08-30,00:24:29,cc,True,0.075,136979,370,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9098289161234832,0.16703553376093394
1087,2022-08-30,00:24:29,cc,True,0.075,136979,371,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9094927524239438,0.1670260060224553
1091,2022-08-30,00:24:29,cc,True,0.075,136979,372,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9091914765244904,0.16701263361206095
1095,2022-08-30,00:24:29,cc,True,0.075,136979,373,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9082701057117216,0.16700803170957912
1099,2022-08-30,00:24:29,cc,True,0.075,136979,374,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9092729037807572,0.16698896706569774
1103,2022-08-30,00:24:29,cc,True,0.075,136979,375,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9097302471398758,0.16696385182555304
1107,2022-08-30,00:24:29,cc,True,0.075,136979,376,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.910964670354946,0.16694985670387388
1111,2022-08-30,00:24:29,cc,True,0.075,136979,377,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9101701817274144,0.16693189614138382
1115,2022-08-30,00:24:29,cc,True,0.075,136979,378,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.910507745452403,0.16692121880666988
1119,2022-08-30,00:24:29,cc,True,0.075,136979,379,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9095380762834102,0.16692121816711702
1123,2022-08-30,00:24:29,cc,True,0.075,136979,380,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7316070292231632,0.5767983945662242,0.9154722528482176,0.609245067666721,0.04002803349418524,0.04002803349418524,"['db', 'rand']",0.9095504725790378,0.1669214167482748
1127,2022-08-30,00:24:29,cc,True,0.075,136979,381,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7316070292231632,0.5767983945662242,0.9154722528482176,0.609245067666721,0.04002803349418524,0.04002803349418524,"['db', 'rand']",0.9071032991126692,0.16692141632190624
1131,2022-08-30,00:24:29,cc,True,0.075,136979,382,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7316070292231632,0.5767983945662242,0.9154722528482176,0.609245067666721,0.04002803349418524,0.04002803349418524,"['db', 'rand']",0.9056345400589296,0.16690595172097816
1135,2022-08-30,00:24:29,cc,True,0.075,136979,383,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7316070292231632,0.5767983945662242,0.9154722528482176,0.609245067666721,0.04002803349418524,0.04002803349418524,"['db', 'rand']",0.9081326871884144,0.16689693146768042
